published,fetched_at,ticker,title,source,link,sentiment,sentiment_label
2026-05-05,2026-06-24,META,Meta’s Cheap Stock Is an Investor Trap - WSJ,WSJ,https://news.google.com/rss/articles/CBMif0FVX3lxTE11WDNITWRORXdJZzNWcDJVZHhwUkFsYjBmcVlPMzRaVThBT3dHR2pKejJUX3B4Vm1GYkxXOWF3NUNxUlltTmFuNC1KaDgxclRubXdibFd5cl9iZmEyZU5vSE9yVHZmNjJZSTVHMVJrNEhEUDhnTW81N2V3M2hkN3c?oc=5,-0.3182,negative
2026-05-27,2026-06-24,META,"Meta Stock Jumps Nearly 4% As It Launches Premium Facebook, Instagram Subscriptions - Forbes",Forbes,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOMnVHTU90Tjd6V3AyWlF5dWJ6amk1Tm4xMlB1RUREYVlpeWo0c3VvT0wtTmVkTmI0VWwzNjd5dDdUUU5RRnBLVU1LSHhmVTRsWXNNQS1EM255bkJaUHdGdThWblZJcnIzN0g2bEF4ejV3Y3dzakFFMDktS0t4WkxmTjBneGlfOEV5aWtmODl6YlVJVFg4bVJtWHU5X1RBNzFzdy1VRjZVVHBBYU5xaURRYVU2NDFCYmo1eHB0NEt5YUtoUE82RmhrM1QxWVZPVGttYld3NEJZaGt3c092ejdkXw?oc=5,0.0,neutral
2026-06-05,2026-06-24,META,Meta's stock sinks on report company could raise tens of billions of dollars to fund AI push - CNBC,CNBC,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPODJGd2oyUG5fejVSWndYd2pmNkRheHVBa3p3SEhGVnlsQmtVREpFZl9DZG9Dem9rQVhhZFJUc0FKMzdnd2czTVBZQ1FJemd0aE1JQVFrdTJ3MXc4T0p2VjRZY1hoUVFzUjRJMW5zMnFRUTNkYlBweTc2UjliMjJPVHpRT0VvWVpaYWJveG5OaGFNVXRNWHoyMnFzQzhuSklRdmJKNGJadXU1alXSAbABQVVfeXFMTkdiaDVRa0VLS0gta2tQc1ZwVFBzSWZWT21UR3RUWS1FdzdqMnNHWnVhNzd1ZzJkdlhFZnB5MlFvMm1Yb0Jic2FSTWY0emF4SVByMVhLcnhSLXZxYmlzTmUxczBJT1lzRVhac2d2U0ljRkwyRUtOWUM0UVhtNVdkdzlLTkdZMGVRb0w5V3RGR0o0TUpGRVV5aVdCYnVkQU5NQ1RuQW1xbl91clhaNjZ1OUY?oc=5,0.0,neutral
2026-06-05,2026-06-24,META,Meta stock sinks 6% on report of stock sale - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMikgFBVV95cUxQeXBYTHRnWmk1YXRHbEJ2NS1QQzB4NHlYS0FabW55T19XT2c1RE1LU1o0a1p1N2R0M0RMTjVSYnE1VUVSaE1VNHFIb2FyNGJyU204OW5WemtNNEV0NzFEZ0Q3TzBlbTF1Y2cwXzdhSGpsNmoxX2RmY2NGVjBDT1lGc0xYQUxTUDk0YWozYmdoUHlydw?oc=5,0.0,neutral
2026-06-13,2026-06-24,META,Harvard University Likes Meta (META) Stock Despite AI CapEx Fears - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMioAFBVV95cUxQQlFmaXhLS3p1SE4ySmxpc3U1aG1OeHIxTXVMQk1RQjRmb1E3NVVjRGZ6Z1VaVjdwRWt5aFZ1UEJhcFFBaThjS09HX3B3VDRRQmtSUkN6Z3NGZzR2cXljMGpibDFyMzdpWTFtSWpBNzNCRktDUnZSaUE1TFFyUVhEMHZGU3N6VDY1ZDhzc0c4SnRobnN5UUVncng2Q0hvWWlE?oc=5,0.6288,positive
2026-06-13,2026-06-24,META,Why Meta Platforms Might Be a Good Buy Right Now - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMimgFBVV95cUxNOUtoTXcwQUw0QTFzbEVBS1U5a01CLVJFYUNCcm1mMXIxWDcxOXI3OEZ1MDBhWUJTLWFqSGlGSWp5alBQZ2w1Y2d5YkhSRTM1N0pUekVTLUpFSDZ2b2s0ZnA2MURsbVBLNzI3a2VOYWNsQXFBRXFHV2UwRWIzRVV4T2VrSDI2bS1vTlRoZVZWWHlCM1FIcTBRUWF3?oc=5,0.4404,positive
2026-06-17,2026-06-24,META,Why Meta Platforms Stock Plummeted by Over 5% on Wednesday - The Motley Fool,The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxQa3ZpNGhQVlNKWEg0eUVJMEtjUGZMX0xDOFhuNU1IbENXeXZwMFNtZXgwSGUyMThybWJJX0loMWNsamVaZkg4Nk9RbjZ1TWxvM1BneE1CZUU4aU10ZWYxRmdRYWw5MkpEeTRydjA3emZfVmEwb3ZDd0Uya3NvN3lUakVySmRmTnRDQTRmTGhBTExmVU9FbURXUg?oc=5,-0.4404,negative
2026-06-21,2026-06-24,META,Nothing Seems to Be Going Right for Meta Platforms. How to Play META Stock Here. - Barchart.com,Barchart.com,https://news.google.com/rss/articles/CBMivwFBVV95cUxOZkNvSWlQbGxrRlNKVGx3ZTBXcVl3aWlNVzREVklFSEVxZm80TXozS2UwcjhJRGNqNk93TEpGTEVzbDRiRGR2MUtBSFFPQkQ4clFiMk1NQ3pBT2JqajBWRGtNVk5sRkQ2aG11dy1CNTAxNi1lR09ZWE1vNnU0ZkcwZzdwNl9neFpEVVlTNXFyYlA5UHZyMVVxVnh4QVNyNkZGMk5OdWZHWGNyWUZEVHBfMkhhYW5XdnBreWZ1Nlg5WQ?oc=5,0.34,positive
2026-06-22,2026-06-24,META,Meta Stock And 2 AI Infrastructure Picks With Strong Profit Margins - simplywall.st,simplywall.st,https://news.google.com/rss/articles/CBMiyAFBVV95cUxORm1NNnA0Zl9QbU9mZWZjYmZkRHIxanVRRGhlWGNTbGZkUG5YSFRIajFsZDc5Y3NVRDNfODVtcktWcm9DUm5hTllRYmtPOWRZa2tkTkxmMVBzZHhWTFZKLXpjdW9hUG5ZSHlkeDAyZGswRU4zOVNZNnBrd1oxT0xjMGxEcXpHVXRzSWtCd0s3V29xTzdOajNDSTBzNnYyNTAyeksweDJHUlBPVVo0b1NSdGFaWkY3ODNidERjdmttUlJ1SktDRmRFSdIBzgFBVV95cUxQOEEyWDl0SzJyTUdENUU5TXJlSldUd0RLWU5BMGNRdWJMQjFVNExsQVhTbG9LcmZ5Y2M5Um10emtvM0dET2M0bE1KZ1hpX1htckJTTVlHWi1ldlRkUFF6dzl0LUc3VHV0eVdHMU1BZFpCY1FwUTlJQU16Vll5dXJRR1haUlo1TU1zRkdMWmdNTFE5d0Nkajh5N091QlV2N1JpVHRremkwNVpzS2w2ZXpudXNGYVFXcGxSZkRjTU9EWkx0NlRBNHRzdHNJeWRNdw?oc=5,0.7351,positive
2026-06-23,2026-06-24,META,Meta is building a prediction markets app. These stocks fell in response - CNBC,CNBC,https://news.google.com/rss/articles/CBMiogFBVV95cUxOTzFRQWNlN0tBMUE4V2JpQ3JxYmJad1dVUFlORXNBS2syUHNmZWR4S2JZMzYxZVVIX1RyWU1QY2FSaEtMOXU2S2RJUnZlUWI2eFcxR3FZR0V2SGl0SjhBZl9hc21NSWRqb2NkbXBlR3dERjROaVJ2OUVqN05XZVlfTlc1dFAtMmxBcDdxZ3V5YURZUFh6NDFOUW1iUF90b0RQYmfSAacBQVVfeXFMUGNoYTRCQzZiZlRaVm1FVjlPQnotNmZiU042UWNMV3hXS1JwVmcxcVU0dDNiU1hxTTdTWHdiZ0M5aURpLUhyNUFkX2pZRWw3cll0VkZHQ3U3S0FGQ3hfTlZsRFhtXzN6UndfaUE5Sy16Vk8yMlI5RUM2NHVxLTVfV2NfaXhLWkphR29PTjdWQVRuQTFSb2FkZEJOVm42TEFBSXk1UHpCenM?oc=5,0.0,neutral
